codigo_anvisa,nome_produto,numero_registro,numero_processo,principio_ativo,categoria_regulatoria,cnpj_laboratorio,razao_social_laboratorio
3395045,CUTISANOL,100630257,25351071457202263,"SUBGALATO DE BISMUTO, IODETO DE TIMOL, OXIDO DE ZINCO",Novo,33258401000103,INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA
1152509,CYCLOFEMINA,110360266,25351599561201605,"ACETATO DE MEDROXIPROGESTERONA, cipionato de estradiol",Novo,30332829000152,HEMAFARMA COM E IND FARMACEUTICA LTDA
1056730,CYCLOFLUOR,197770001,25351391755201584,FLUDESOXIGLICOSE 18F,Radiofármaco,09225881000113,Cyclopet Radiofarmacos ltda
3735283,CYDIKRIZ,151430086,25351266812202442,PALBOCICLIBE,Similar,03978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA
6666,CYFENOL,115600068,250000043479901,PARACETAMOL,Similar,17562075000169,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA
1335841,CYFENOL BABY,115600235,25351382067201911,PARACETAMOL,Similar,17562075000169,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA
3418456,CYFENOL CAF,115600246,25351485120202230,"PARACETAMOL, CAFEÍNA ANIDRA",Similar,17562075000169,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA
280830,CYLOCORT,104971307,25351036481200393,"CLORIDRATO DE CIPROFLOXACINO , cloridrato de ciprofloxacino monoidratado, DEXAMETASONA",Similar,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A
167457,CYMBALTA,112600164,25351218227200221,CLORIDRATO DE DULOXETINA,Novo,43940618000144,ELI LILLY DO BRASIL LTDA
1382242,CYMBI,135690738,25351653002201965,CLORIDRATO DE DULOXETINA,Similar,00923140000131,EMS SIGMA PHARMA LTDA
273720,CYMEVIR,103110100,253510374800188,"GANCICLOVIR, GANCICLOVIR SÓDICO",Similar,01571702000198,HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA
987266,CYRAMZA,112600193,25351520075201416,ramucirumabe,Biológico,43940618000144,ELI LILLY DO BRASIL LTDA
347060,CYSTEX,102350283,2500101349183,"CLORIDRATO DE ACRIFLAVINA, METENAMINA, CLORETO DE METILTIONÍNIO, BELADONA PÓ",Similar,57507378000365,EMS S/A
1304394,CYSTEX DUO,102351376,25351071502201984,"CLORETO DE METILTIONÍNIO, METENAMINA",Novo,57507378000365,EMS S/A
1266323,CYTOS,155370066,25351515140201785,CITARABINA,Similar,64171697000146,ACCORD FARMACÊUTICA LTDA
3672581,CYTOVINEX,116370218,25351782896202386,SULFATO DE VINCRISTINA,Similar,58430828000160,BLAU FARMACÊUTICA S.A.
1219233,Caab,155370059,25351566165201747,cabazitaxel,Similar,64171697000146,ACCORD FARMACÊUTICA LTDA
70042,Captomed,143810013,250000045199794,CAPTOPRIL,Similar,02814497000107,CIMED INDUSTRIA S.A
519880,Captopril,151670036,25351432525200655,CAPTOPRIL,Genérico,04301884000175,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA
1274291,Carbaglu,171260001,25351606177201801,ácido carglúmico,Novo,53056057000179,RECORDATI RARE DISEASES COMÉRCIO DE MEDICAMENTOS LTDA - ME
2604602,Carbamazepina,113430203,25351654373202189,CARBAMAZEPINA,Genérico,19570720000110,HIPOLABOR FARMACEUTICA LTDA
624127,Carvedilol,105250038,25351782561200817,CARVEDILOL,Genérico,33078528000132,TORRENT DO BRASIL LTDA
3353876,Cbequim,118190284,25351062997202256,"CETOCONAZOL, DIPROPIONATO DE BETAMETASONA, SULFATO DE NEOMICINA",Similar,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
2791376,Cedur,155730060,25351194892202184,BEZAFIBRATO,Novo,05333542000108,TEVA FARMACÊUTICA LTDA.
541722,Cefadroxila,100470450,25351192415200645,CEFADROXILA,Genérico,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA
1292351,Celecoxibe,100470630,25351790183201829,CELECOXIBE,Genérico,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA
428822,Cetoconazol,109630057,25351342343200511,CETOCONAZOL,Genérico,06597801000162,THEODORO F SOBRAL & CIA LTDA
1029032,Cetoconazol + Dipropionato de Betametasona,183260090,25351677951201491,"CETOCONAZOL, DIPROPIONATO DE BETAMETASONA",Genérico,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
524964,Cetoconazol + Dipropionato de Betametasona + Sulfato de Neomicina,154230106,25351387362200649,"CETOCONAZOL, DIPROPIONATO DE BETAMETASONA, SULFATO DE NEOMICINA",Genérico,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
411368,Cetoconazol + dipropionato de betametasona + sulfato de neomicina,103700468,25351123312200554,"CETOCONAZOL, DIPROPIONATO DE BETAMETASONA, SULFATO DE NEOMICINA",Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
525025,Cetoconazol+Dipropionato de Betametasona+Sulfato de Neomicina,154230109,25351351302200698,"CETOCONAZOL, DIPROPIONATO DE BETAMETASONA, SULFATO DE NEOMICINA",Genérico,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
3576493,Cetofenid,103700777,25351492748202291,CETOPROFENO,Similar,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
2791885,Cherry,103900221,25351781369202192,"ACETATO DE CLORMADINONA, ETINILESTRADIOL",Similar,33349473000158,FARMOQUÍMICA S/A
3688825,Choriomon-M,187590012,25351037266202434,gonadotropina coriônica,Biológico,11082598000393,Besins Healthcare Brasil Comercial e Distribuidora de Medicamentos Ltda
1030772,Ciclopirox Olamina,183260237,25351679434201496,CICLOPIROX OLAMINA,Genérico,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
587799,Ciclopirox- olamina,105350149,25351377964200850,CICLOPIROX OLAMINA,Genérico,17115437000173,LABORATÓRIO GLOBO SA
531821,Cimetidina,125680186,25351257185200758,CIMETIDINA,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
1139506,Cinqair,155730045,25351507878201606,RESLIZUMABE,Biológico,05333542000108,TEVA FARMACÊUTICA LTDA.
1480103,Cinryze,106390287,25351778788202066,inibidor de C1 esterase derivado de plasma humano,Biológico,60397775000174,TAKEDA PHARMA LTDA.
1209333,Citoplax,106460218,25351558110201763,CISPLATINA,Similar,61282661000141,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA
1356304,Clabat,102351316,25351335149201976,CLARITROMICINA,Similar,57507378000365,EMS S/A
1037229,Clindamin-C,103700627,25351747375201491,CLORIDRATO DE CLINDAMICINA monoidratado,Similar,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
548107,Clonazepam,156510029,25351493354200711,CLONAZEPAM,Genérico,05254971000181,ZYDUS NIKKHO FARMACÊUTICA LTDA
1285167,Clopam,102980520,25351690674201871,CLONAZEPAM,Similar,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
409625,Cloridrato de Ambroxol,143810089,25351050631200533,CLORIDRATO DE AMBROXOL,Genérico,02814497000107,CIMED INDUSTRIA S.A
526673,Cloridrato de Bromexina,105350141,25351184926200774,CLORIDRATO DE BROMEXINA,Genérico,17115437000173,LABORATÓRIO GLOBO SA
456187,Cloridrato de Dobutamina,103870057,25351072824200626,CLORIDRATO DE DOBUTAMINA,Genérico,17174657000178,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA
1369197,Cloridrato de Fexofenadina,183260407,25351501823201917,CLORIDRATO DE FEXOFENADINA,Genérico,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
1356315,Cloridrato de Lincomicina,103870077,25351430282201935,CLORIDRATO DE LINCOMICINA,Genérico,17174657000178,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA
483728,Cloridrato de Metformina,113430160,25351276834200639,CLORIDRATO DE METFORMINA,Genérico,19570720000110,HIPOLABOR FARMACEUTICA LTDA
976847,Cloridrato de Olopatadina,155840463,25351718749201344,CLORIDRATO DE OLOPATADINA,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
1019096,Cloridrato de Propranolol,183260156,25351700333201406,CLORIDRATO DE PROPRANOLOL,Genérico,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
1017274,Cloridrato de Sertralina,183260129,25351664159201445,CLORIDRATO DE SERTRALINA,Genérico,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
652850,Cloridrato de Sibutramina Monoidratada,103700531,25351099702200960,CLORIDRATO DE SIBUTRAMINA MONOIDRATADO,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
1741474,Cloridrato de Terbinafina,109740301,25351371572202073,CLORIDRATO DE TERBINAFINA,Genérico,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
804886,Cloridrato de Tramadol,155840207,25351538423201117,CLORIDRATO DE TRAMADOL,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
1301190,Cloridrato de Verapamil,105730628,25351855773201812,CLORIDRATO DE VERAPAMIL,Genérico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
1300938,Cloridrato de Verapamil,105730640,25351858157201813,CLORIDRATO DE VERAPAMIL,Genérico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
548714,Cloridrato de ciprofloxacino,167730067,25351436942200758,cloridrato de ciprofloxacino monoidratado,Genérico,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
1303589,Cloridrato de dexmedetomidina,105730662,25351860760201857,CLORIDRATO DE DEXMEDETOMIDINA,Genérico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
391897,Cloridrato de diltiazem,102350740,25351225469200432,CLORIDRATO DE DILTIAZEM,Genérico,57507378000365,EMS S/A
1356915,Cloridrato de donepezila,155840571,25351329220201981,CLORIDRATO DE DONEPEZILA,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
403589,Cloridrato de dopamina,113430116,25351171769200494,CLORIDRATO DE DOPAMINA,Genérico,19570720000110,HIPOLABOR FARMACEUTICA LTDA
1392285,Cloridrato de fexofenadina,103700742,25351388078201912,CLORIDRATO DE FEXOFENADINA,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
3542277,Cloridrato de memantina,105250104,25351229581202224,CLORIDRATO DE MEMANTINA,Genérico,33078528000132,TORRENT DO BRASIL LTDA
709863,Cloridrato de pioglitazona,105250051,25351115363200915,CLORIDRATO DE PIOGLITAZONA,Genérico,33078528000132,TORRENT DO BRASIL LTDA
1225001,Cloridrato de raloxifeno,102351288,25351714100201714,CLORIDRATO DE RALOXIFENO,Genérico,57507378000365,EMS S/A
2491274,Cloridrato de tramadol + paracetamol,155840607,25351463418202116,"CLORIDRATO DE TRAMADOL, PARACETAMOL",Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
383049,Clotrimazol,102350712,25351152575200490,CLOTRIMAZOL,Genérico,57507378000365,EMS S/A
382629,Clotrimazol,105830382,25351149778200407,CLOTRIMAZOL,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
476372,Clotrimazol,105830519,25351314280200685,CLOTRIMAZOL,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
1260969,Coama,102351292,25351367706201837,CAPECITABINA,Similar,57507378000365,EMS S/A
409690,Colegórico,120600025,25351013124200519,ATROPA BELLADONNA L.,Fitoterápico,35356799000138,LAPON INDUSTRIA FARMACEUTICA LTDA - EPP
409690,Colegórico,120600025,25351013124200519,ATROPA BELLADONNA L.,Fitoterápico,35356799000138,LAPON INDUSTRIA FARMACEUTICA LTDA - EPP
772451,Coniso,104971423,25351455466201161,FOSFATO SÓDICO DE PREDNISOLONA,Similar,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A
1115777,Coraprol,183260301,25351221555201617,hemiFUMARATO DE BISOPROLOL,Similar,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
1101344,Cotellic®,101000662,25351186467201573,hemifumarato de cobimetinibe,Novo,33009945000123,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.
1311813,Cresemba,125760030,25351248745201836,SULFATO DE ISAVUCONAZÔNIO,Novo,68949239000146,UNITED MEDICAL LTDA
1257718,Cresemba,125760031,25351333564201812,SULFATO DE ISAVUCONAZÔNIO,Novo,68949239000146,UNITED MEDICAL LTDA
1705356,Cristacilina,100410213,25351936255202013,BENZILPENICILINA POTÁSSICA,Similar,49324221000104,FRESENIUS KABI BRASIL LTDA
1931245,Crysvita,139640002,25351011667202031,BUROSUMABE,Biológico,27724245000118,ULTRAGENYX BRASIL FARMACEUTICA LTDA
1489162,Cuvitru,106390291,25351778795202068,IMUNOGLOBULINA HUMANA ,Biológico,60397775000174,TAKEDA PHARMA LTDA.
1656794,CyPcino,115600229,25351601728202056,CLORIDRATO DE CIPROFLOXACINO ,Similar,17562075000169,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA
1411735,Cygnus D,104540189,25351750828201971,COLECALCIFEROL,Específico,60874187000184,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA
1300149,Cystadane,171260003,25351856781201878,BETAÍNA,Específico,53056057000179,RECORDATI RARE DISEASES COMÉRCIO DE MEDICAMENTOS LTDA - ME
3186510,CÁSCARA SAGRADA BIONATUS,120090035,25351124453202112,Frangula purshiana (DC.) A. Gray ,Fitoterápico,68032192000151,BIONATUS LABORATÓRIO BOTÂNICO LTDA
511426,CÁSCARA SAGRADA HERBARIUM,118600075,25351419530200672,Frangula purshiana (DC.) A. Gray ,Fitoterápico,78950011000120,HERBARIUM LABORATORIO BOTANICO LTDA
3302075,D.NOVA D3,118190270,25351062923202210,COLECALCIFEROL,Específico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
2553257,D3CAPS,104971480,25351254555202153,COLECALCIFEROL,Específico,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A
630641,DABAZ,155370019,25351330799200872,SULFATO DE VINCRISTINA,Similar,64171697000146,ACCORD FARMACÊUTICA LTDA
3737418,DABGAM,178170974,25351049365202388,mesilato de etexilato de dabigatrana,Similar,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.
3156,DACARB,100430636,250000068319702,DACARBAZINA,Novo,61190096000192,EUROFARMA LABORATÓRIOS S.A.
1321208,DACTIL OB,183260309,25351189688201927,"CLORIDRATO DE PIPERIDOLATO, HESPERIDINA, ÁCIDO ASCÓRBICO",Novo,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
2682069,DACXI,109740344,25351807847202100,RIVAROXABANA,Similar,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
3482632,DAEM,100431443,25351559448202119,UNDECILATO DE TESTOSTERONA,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
331201,DAFLON,112780003,250000101308832,"DIOSMINA, FLAVONÓIDES EXPRESSOS EM HESPERIDINA, HESPERIDINA",Específico,42374207000176,LABORATÓRIOS SERVIER DO BRASIL LTDA
739387,DAFORIN,135690598,25351673887201044,CLORIDRATO DE FLUOXETINA,,00923140000131,EMS SIGMA PHARMA LTDA
1279888,DAGLI,167730600,25351097592201518,GLICLAZIDA,Similar,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
1126785,DAISAN,104540183,25351162928201601,"PARACETAMOL, CLORIDRATO DE TRAMADOL",Similar,60874187000184,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA
766657,DAIVOBET,185690004,25351150283201153,"CALCIPOTRIOL, calcipotriol monoidratado, DIPROPIONATO DE BETAMETASONA",Novo,11424477000110,LEO PHARMA LTDA
758701,DAIVONEX,185690003,25351142798201168,CALCIPOTRIOL,Novo,11424477000110,LEO PHARMA LTDA
3651028,DAKTARIN GEL ORAL,157211207,25351464481202323,MICONAZOL,Novo,59748988000114,JOHNSON & JOHNSON INDUSTRIAL LTDA.
1175857,DALACIN C,121100385,25351098038201701,cloridrato de clindamicina,Novo,61072393000133,PFIZER BRASIL LTDA
1171553,DALAY,144930057,25351695768201564,Passiflora incarnata L.,Fitoterápico,01858973000129,AIRELA INDÚSTRIA FARMACÊUTICA LTDA.
1171553,DALAY,144930057,25351695768201564,Passiflora incarnata L.,Fitoterápico,01858973000129,AIRELA INDÚSTRIA FARMACÊUTICA LTDA.
1088538,DALINVI,112363414,25351787862201568,DARATUMUMABE,Biológico,51780468000187,JANSSEN-CILAG FARMACÊUTICA LTDA
1409031,DALIZONELID,100470653,25351374538202051,LINEZOLIDA,Similar,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA
3583084,DALMADORM,109170129,25351646193202212,CLORIDRATO DE FLURAZEPAM,Similar,17875154000120,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.
1131072,DALYNE,135690682,25351157698201570,"DROSPIRENONA, ETINILESTRADIOL",Similar,00923140000131,EMS SIGMA PHARMA LTDA
1242474,DANPEZIL,151430032,25351070516201808,CLORIDRATO DE DONEPEZILA,Similar,03978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA
4131,DANTALIN,107150095,250000015859460,FENITOÍNA,Similar,44010437000181,CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA
3165,DANTROLEN,102980206,250000030969777,"DANTROLENO SÓDICO, DANTROLENO SÓDICO HEMIEPTAIDRATADO",Novo,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
3562741,DANYELZA,122140124,25351396887202295,NAXITAMABE,Biológico,55980684000127,ADIUM S.A.
1387520,DAONIL,183260433,25351627203201915,GLIBENCLAMIDA,Novo,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
1158210,DAPAGLE,167730668,25351143454201771,DAPAGLIFLOZINA PROPANODIOL MONOIDRATADO,Similar,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
345139,DARAPRIM,103900148,25351062495200362,PIRIMETAMINA,Novo,33349473000158,FARMOQUÍMICA S/A
2583274,DARTRIAL,103720308,25351623641202111,RIVAROXABANA,Similar,43312503000105,SUPERA FARMA LABORATÓRIOS S.A
1986137,DARVYR,102980571,25351110461202173,PROPILENOGLICOLATO DE DARUNAVIR,Similar,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
1053715,DASTENE,105730472,25351166063201489,DUTASTERIDA,Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
1173074,DAXAS,116180263,25351036764201701,ROFLUMILASTE,Novo,60318797000100,ASTRAZENECA DO BRASIL LTDA
1352894,DBRIZ,103720287,25351246480201912,"COLAGENASE, CLORANFENICOL",Biológico,43312503000105,SUPERA FARMA LABORATÓRIOS S.A
1206284,DBRIZ UNO,103720280,25351467742201719,COLAGENASE,Biológico,43312503000105,SUPERA FARMA LABORATÓRIOS S.A
505521,DDAVP,128760015,25351315864200678,ACETATO DE DESMOPRESSINA,Novo,74232034000148,LABORATÓRIOS FERRING LTDA
1074343,DEBET,103720260,25351082924201551,DICLORIDRATO DE BETAISTINA,Similar,43312503000105,SUPERA FARMA LABORATÓRIOS S.A
1189598,DECA-DURABOLIN,137640166,25351243617201749,DECANOATO DE NANDROLONA,Novo,02433631000120,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA
361717,DECADRON,105730303,25351023792200392,DEXAMETASONA,Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
358964,DECADRON COLÍRIO,105730299,25351057969200354,"FOSFATO DISSÓDICO DE DEXAMETASONA, SULFATO DE NEOMICINA",Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
359021,DECADRON INJETÁVEL,105730302,25351057963200387,FOSFATO DISSÓDICO DE DEXAMETASONA,Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
359066,DECADRON NASAL,105730298,25351057957200320,"FOSFATO DISSÓDICO DE DEXAMETASONA, SULFATO DE NEOMICINA, CLORIDRATO DE FENILEFRINA",Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
3181,DECAN HALOPER,104971133,250000064039861,DECANOATO DE HALOPERIDOL,Similar,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A
1297969,DECHIMIA,115410012,25351846618201805,DECITABINA,Similar,18268051000164,CIPLA BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA
1069169,DECIPRAX,178170804,25351663841201302,OXALATO DE ESCITALOPRAM,Similar,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.
1100510,DECITABINA,151430021,25351985748201610,DECITABINA,Genérico,03978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA
2917294,DECNAZOL,141070639,25351769782202189,SECNIDAZOL,Similar,02501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.
1182320,DECOLE,114620001,25351590313201663,COLECALCIFEROL,Específico,17440261000125,MYRALIS INDÚSTRIA FARMACÊUTICA LTDA
1259545,DECOLE CAPS,114620029,25351349218201848,COLECALCIFEROL,Específico,17440261000125,MYRALIS INDÚSTRIA FARMACÊUTICA LTDA
5484,DECONGEX PLUS,105730231,250000374049687,"CLORIDRATO DE FENILEFRINA, MALEATO DE BRONFENIRAMINA",Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
3589674,DECONTOSSE,105730081,25351670734202215,ALTHAEA OFFICINALIS L.,Fitoterápico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
3664788,DEFB,109740365,25351354138202371,MECOBALAMINA,Específico,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
1219867,DEFITELIO,122140110,25351658907201760,DEFIBROTIDA,Biológico,55980684000127,ADIUM S.A.
738867,DEFLAIMMUN,135690594,25351678020201070,DEFLAZACORTE,Similar,00923140000131,EMS SIGMA PHARMA LTDA
380640,DEFLAZACORTE,102350725,25351144992200469,DEFLAZACORTE,Genérico,57507378000365,EMS S/A
3525840,DEFLAZACORTE,118190311,25351063049202238,DEFLAZACORTE,Genérico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
1249760,DEFORCE,156510073,25351158737201707,COLECALCIFEROL,Específico,05254971000181,ZYDUS NIKKHO FARMACÊUTICA LTDA
3289570,DEFRIK,103700766,25351459721202114,CLORIDRATO DE DEXMEDETOMIDINA,Similar,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
1252052,DEFULL,100380106,25351342055201796,COLECALCIFEROL,Específico,46179008000168,BRASTERAPICA PHARMACEUTICA LTDA.
3272828,DEGEN,109740356,25351067113202250,COLECALCIFEROL,Específico,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
668260,DEJAVÚ,100431035,25351712706200914,CITRATO DE SILDENAFILA,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
3727822,DEKSA,103720316,25351094517202488,DIMESILATO DE LISDEXANFETAMINA,Similar,43312503000105,SUPERA FARMA LABORATÓRIOS S.A
1301863,DELABAXI,100431325,25351853535201864,DELAFLOXACINO MEGLUMINA,Novo,61190096000192,EUROFARMA LABORATÓRIOS S.A.
1148762,DELAGRAN,167730531,25351308795201474,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO,Similar,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
1149322,DELLER,105730505,25351477976201693,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO,Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
906910,DELTA - IFAL,135310034,25351658761200971,DELTAMETRINA,Similar,00376959000126,IFAL INDUSTRIA E COMERCIO DE PRODUTOS FARMAC LTDA
3213,DELTALAB,118190006,250000163929440,DELTAMETRINA,Similar,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
3205,DELTAPIL,105710081,250000410969621,DELTAMETRINA,Similar,18324343000177,BELFAR LTDA
1430012,DELTYBA,188300098,25351746135202018,DELAMANIDE,Novo,11643096000122,VIATRIS FARMACEUTICA DO BRASIL LTDA
1299174,DELUMI,154230302,25351000786201924,COLECALCIFEROL,Específico,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
1241701,DELUMI,154230297,25351593889201607,COLECALCIFEROL,Específico,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
407346,DEMEDROX,104971189,250000189709889,ACETATO DE MEDROXIPROGESTERONA,Similar,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A
1111637,DENAVAS,167730416,25351467062201452,CITRATO DE SILDENAFILA,Similar,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
1324500,DENGVAXIA,183260337,25351189693201930,"VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 1, VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 2, VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 3, VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 4",Biológico,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
1381700,DENPRYX,103900224,25351010535202091,CLORIDRATO DE VALACICLOVIR,Similar,33349473000158,FARMOQUÍMICA S/A
2937495,DENSIS,100431418,25351160787202141,ácido zoledrônico monoidratado,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
125160,DENYL,102980300,253510401770116,BROMIDRATO DE CITALOPRAM,Similar,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
5178,DEOCIL,104300032,253510159860163,CETOROLACO TROMETAMINA,Similar,42457796000156,DIFFUCAP - CHEMOBRÁS QUÍMICA E FARMACÊUTICA LTDA
1254662,DEP,100431240,25351167630201407,CLORIDRATO DE DULOXETINA,Similar,61190096000192,EUROFARMA LABORATÓRIOS S.A.
374011,DEPAKENE,105530315,25351020622200437,"VALPROATO DE sódIo, ÁCIDO VALPRÓICO",Novo,56998701000116,ABBOTT LABORATÓRIOS DO BRASIL LTDA
3745,DEPAKOTE,105530203,250000204479109,DIVALPROATO DE SÓDIO,Novo,56998701000116,ABBOTT LABORATÓRIOS DO BRASIL LTDA
692316,DEPANTEX,147610019,25351265587201001,DEXPANTENOL,Específico,65271900000119,NATIVITA IND. COM. LTDA.
